Local time in Jiuquan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.03.2020 14:00,5.3,643.2,771.1,-1.2,12,Wind blowing from the east,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.2,6.7,,,2500 or more  or no clouds.,,,30.0,-21.8,No precipitation,12,,,,
27.03.2020 11:00,2.7,644.4,772.8,-0.1,15,Wind blowing from the east,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.2,6.7,,,2500 or more  or no clouds.,,,30.0,-21.3,No precipitation,12,,,,
27.03.2020 08:00,-3.1,644.5,773.5,0.7,24,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.2,6.7,,,2500 or more  or no clouds.,,,30.0,-20.8,No precipitation,12,,,,
27.03.2020 05:00,-3.2,643.8,772.0,-0.2,20,Wind blowing from the north-east,1,,9,,Cloud development not observed or not observable. ,,,-3.6,6.7,,,2500 or more  or no clouds.,,,30.0,-22.9,No precipitation,12,,,,
27.03.2020 02:00,-1.8,644.0,772.5,-0.4,25,Wind blowing from the east-northeast,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,6.7,,,2500 or more  or no clouds.,,,30.0,-19.2,No precipitation,12,,,,
26.03.2020 23:00,-0.1,644.4,773.5,1.1,20,Wind blowing from the east-northeast,2,,9,,Cloud development not observed or not observable. ,,,-3.6,6.7,,,2500 or more  or no clouds.,,,30.0,-20.3,No precipitation,12,,,,
26.03.2020 20:00,3.4,643.3,772.2,0.9,15,Wind blowing from the north-east,3,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,6.7,,,2500 or more  or no clouds.,,,30.0,-20.8,No precipitation,12,,,,
26.03.2020 17:00,6.3,642.4,769.9,,12,Wind blowing from the east,4,,9,50%., ,,,-3.6,8.6,,,2500 or more  or no clouds.,,,30.0,-21.0,No precipitation,6,,,,
26.03.2020 14:00,3.8,643.7,771.7,-1.4,12,Wind blowing from the east-southeast,4,,8,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,8.7,,,2500 or more  or no clouds.,,,30.0,-23.0,No precipitation,12,,,,
26.03.2020 11:00,0.1,645.1,773.8,,15,Wind blowing from the east-northeast,4,,,70 – 80%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-23.5,,,,,,
26.03.2020 08:00,-3.3,644.3,772.9,1.0,30,Wind blowing from the east,3,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,8.7,,,2500 or more  or no clouds.,,,30.0,-18.7,No precipitation,12,,,,
26.03.2020 05:00,-1.3,643.3,770.5,,22,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,30.0,-20.2,,,,,,
26.03.2020 02:00,0.0,643.0,769.8,1.5,20,Wind blowing from the east,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.2,8.7,,,2500 or more  or no clouds.,,,30.0,-20.2,No precipitation,12,,,,
25.03.2020 23:00,2.0,641.5,768.2,,22,Wind blowing from the east,2,,,, ,,,,,,,,,,30.0,-17.4,,,,,,
25.03.2020 20:00,5.4,639.4,765.7,,21,Wind blowing from the east-northeast,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-15.1,,,,,,
25.03.2020 17:00,8.2,638.0,763.3,,12,Wind blowing from the east-northeast,5,,11,90  or more  but not 100%, ,,,1.8,17.7,,,2500 or more  or no clouds.,,,30.0,-19.5,No precipitation,6,,,,
25.03.2020 14:00,7.7,638.2,763.0,-1.0,17,Wind blowing from the east,6,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,,,,2500 or more  or no clouds.,,,30.0,-15.8,No precipitation,12,,,,
25.03.2020 11:00,5.3,639.2,763.9,,12,Wind blowing from the east-northeast,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-21.8,,,,,,
25.03.2020 08:00,2.0,638.3,762.2,2.1,16,Wind blowing from the north-northwest,1,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,18.2,,,2500 or more  or no clouds.,,,30.0,-21.2,No precipitation,12,,,,
25.03.2020 05:00,2.2,636.2,758.8,,19,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,30.0,-19.0,,,,,,
25.03.2020 02:00,4.2,635.3,757.6,1.9,18,Wind blowing from the north-northwest,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,18.2,,,2500 or more  or no clouds.,,,30.0,-18.0,No precipitation,12,,,,
24.03.2020 23:00,8.5,633.4,754.9,,33,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,30.0,-6.8,,,,,,
24.03.2020 20:00,14.1,632.0,754.4,0.2,21,Wind blowing from the north-east,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,18.2,,,2500 or more  or no clouds.,,,30.0,-7.8,No precipitation,12,,,,
24.03.2020 17:00,17.8,631.8,752.9,,15,Wind blowing from the east,4,,8,90  or more  but not 100%, ,,,2.7,18.2,,,2500 or more  or no clouds.,,,30.0,-9.1,No precipitation,6,,,,
24.03.2020 14:00,16.2,633.5,754.2,,18,Wind blowing from the east,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,17.0,,,2500 or more  or no clouds.,,,30.0,-8.1,No precipitation,12,,,,
24.03.2020 11:00,13.9,635.8,757.5,,22,Wind blowing from the east,4,,7,40%., ,,,2.7,17.0,,,2500 or more  or no clouds.,,,30.0,-7.4,No precipitation,6,,,,
24.03.2020 08:00,3.2,636.7,760.3,-0.6,44,Wind blowing from the south-west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,17.0,,,2500 or more  or no clouds.,,,30.0,-8.1,No precipitation,12,,,,
24.03.2020 05:00,4.7,637.3,760.0,,36,Wind blowing from the south-southwest,3,,7,, ,,,2.5,17.0,,,,,,30.0,-9.4,No precipitation,6,,,,
24.03.2020 02:00,9.9,638.6,760.4,-0.5,25,Wind blowing from the north-northwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,17.0,,,2500 or more  or no clouds.,,,30.0,-9.1,No precipitation,12,,,,
23.03.2020 23:00,9.7,639.1,761.5,,30,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,30.0,-7.0,,,,,,
23.03.2020 20:00,12.8,638.2,762.1,0.3,25,Wind blowing from the north-east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,17.0,,,2500 or more  or no clouds.,,,30.0,-6.7,No precipitation,12,,,,
23.03.2020 17:00,16.2,637.9,760.3,,17,Wind blowing from the north-west,2,,7,90  or more  but not 100%, ,,,2.5,17.0,,,2500 or more  or no clouds.,,,30.0,-8.8,No precipitation,6,,,,
23.03.2020 14:00,15.5,639.0,760.7,-1.6,19,Wind blowing from the north-east,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,16.8,,,,,,30.0,-8.0,No precipitation,12,,,,
23.03.2020 11:00,13.4,640.6,762.8,,22,Wind blowing from the north-northeast,2,,,no clouds, ,,,,,,,,,,30.0,-7.8,,,,,,
23.03.2020 08:00,2.9,640.5,765.0,,38,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.9,16.8,,,,,,30.0,-10.0,No precipitation,12,,,,
23.03.2020 05:00,5.6,639.7,762.6,,40,Wind blowing from the south-west,4,,5,, ,,,0.4,16.8,,,,,,30.0,-7.2,No precipitation,6,,,,
23.03.2020 02:00,10.5,639.8,761.8,-0.2,29,Wind blowing from the south-west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,16.8,,,2500 or more  or no clouds.,,,30.0,-6.7,No precipitation,12,,,,
22.03.2020 23:00,11.6,640.0,762.7,,23,Wind blowing from the west,2,,,, ,,,,,,,,,,30.0,-8.8,,,,,,
22.03.2020 20:00,12.5,638.6,763.2,1.4,21,Wind blowing from the north-west,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,16.8,,,2500 or more  or no clouds.,,,30.0,-9.2,No precipitation,12,,,,
22.03.2020 17:00,16.3,637.2,760.4,,15,Wind blowing from the north-northwest,4,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-10.3,,,,,,
22.03.2020 14:00,15.2,637.0,760.0,-0.9,16,Wind blowing from the north-east,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,17.3,,,2500 or more  or no clouds.,,,30.0,-10.4,No precipitation,12,,,,
22.03.2020 11:00,11.0,637.9,760.6,,23,Wind blowing from the north,2,,,60%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-9.3,,,,,,
22.03.2020 08:00,1.0,637.2,761.3,1.1,50,Wind blowing from the west,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,17.3,,,2500 or more  or no clouds.,,,30.0,-8.4,No precipitation,12,,,,
22.03.2020 05:00,1.7,636.1,758.8,,48,Wind blowing from the west-southwest,2,,6,, ,,,0.3,17.3,,,,,,30.0,-8.3,No precipitation,6,,,,
22.03.2020 02:00,3.7,636.7,759.7,-0.7,43,Wind blowing from the north-west,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,17.3,,,2500 or more  or no clouds.,,,30.0,-7.9,No precipitation,12,,,,
21.03.2020 23:00,10.1,637.4,760.1,,28,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,30.0,-7.5,,,,,,
21.03.2020 20:00,13.3,636.7,760.8,,17,Wind blowing from the north-northeast,2,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,17.3,,,2500 or more  or no clouds.,,,25.0,-11.2,No precipitation,12,,,,
21.03.2020 17:00,17.2,635.5,758.2,,13,Wind blowing from the east,3,,8,90  or more  but not 100%, ,,,0.3,17.2,,,2500 or more  or no clouds.,,,30.0,-11.4,No precipitation,6,,,,
21.03.2020 14:00,15.1,636.5,759.3,-1.4,18,Wind blowing from the east-northeast,5,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,16.9,,,2500 or more  or no clouds.,,,30.0,-9.0,No precipitation,12,,,,
21.03.2020 11:00,10.3,637.9,761.3,,16,Wind blowing from the north,2,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.4,,,,,,
21.03.2020 08:00,0.5,637.0,761.4,0.6,33,Wind blowing from the south-west,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,16.9,,,2500 or more  or no clouds.,,,30.0,-14.2,No precipitation,12,,,,
21.03.2020 05:00,2.2,636.4,759.4,,27,Wind blowing from the west-southwest,3,,6,, ,,,0.6,16.9,,,,,,30.0,-14.8,No precipitation,6,,,,
21.03.2020 02:00,4.2,637.0,759.7,0.1,25,Wind blowing from the south-west,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,16.9,,,2500 or more  or no clouds.,,,30.0,-14.0,No precipitation,12,,,,
20.03.2020 23:00,7.3,636.9,759.7,,23,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,20.0,-12.4,,,,,,
20.03.2020 20:00,12.8,635.8,759.7,0.8,14,Wind blowing from the east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,16.9,,,2500 or more  or no clouds.,,,30.0,-14.0,No precipitation,12,,,,
20.03.2020 17:00,16.4,635.0,757.6,,8,Wind blowing from the north-northeast,1,,7,90  or more  but not 100%, ,,,0.6,16.9,,,2500 or more  or no clouds.,,,30.0,-17.9,No precipitation,6,,,,
20.03.2020 14:00,15.9,636.1,758.5,-0.8,9,Wind blowing from the north-northwest,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,16.7,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
20.03.2020 11:00,12.2,636.9,759.8,,15,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-13.6,,,,,,
20.03.2020 08:00,1.6,636.2,760.4,-0.1,36,Wind blowing from the south-west,4,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,16.7,,,2500 or more  or no clouds.,,,30.0,-12.1,No precipitation,12,,,,
20.03.2020 05:00,2.5,636.3,759.1,,33,Wind blowing from the south-west,3,,13,, ,,,2.1,16.7,,,,,,30.0,-12.1,No precipitation,6,,,,
20.03.2020 02:00,4.7,637.0,759.7,-0.3,28,Wind blowing from the south-west,3,,15,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,16.7,,,2500 or more  or no clouds.,,,30.0,-12.6,No precipitation,12,,,,
19.03.2020 23:00,6.9,637.3,760.3,,22,Wind blowing from the south-west,3,,,, ,,,,,,,,,,30.0,-13.3,,,,,,
19.03.2020 20:00,11.6,637.0,760.3,,16,Wind blowing from the north-west,2,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-13.3,,,,,,
